pais,2007 ,2008 ,2009 ,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 
Estônia,133.98760125243473,136.68905114338227,116.76474767362475,143.6782240786188,167.39197983169413,170.7599264194118,166.45283453081586,160.24147473197877,150.9371897017754,150.40869674373306,147.56372239644395,145.92029608313626,143.75453025376626,138.46633869994892,156.95804914454686
Eswatini,114.85132806894273,112.98894886725247,107.35425111734567,106.66744343139189,80.76129962597707,79.66686772302455,86.8012959287576,88.34102188200768,84.08971156288665,86.6516368151241,87.79836789685989,84.77220496558377,88.61219398449975,86.88450515755228,90.96836581588752
Etiópia,0.0,0.0,0.0,0.0,48.23293541168899,45.39790418350722,41.47178708076246,40.74108414986262,39.65612414495149,34.8990528009428,31.103631302290612,31.199374943469017,28.815301007042272,24.006113643482017,24.25551501730864
Ilhas Faroe,99.50678949807192,103.49622253558852,96.86080803321174,97.18396852267009,105.84645347367795,117.15850492549522,114.0622828209286,106.14253919338665,105.61067159438701,104.55270300239728,107.23840016262642,106.87416810695909,108.3169313864604,96.9096563827735,104.89689373866963
Fiji,110.38951489862319,130.9978479764578,108.86911741167378,121.22790339567105,124.47683480519571,125.28579168511205,126.34838672484858,110.81230555818406,101.18904856557589,97.17449078141007,97.02166258777612,103.23541999539067,106.68086583652803,71.73676438578762,81.88349526272475
Finlândia,82.85740249743414,86.18433582992304,70.12330327323147,75.46440739224951,78.57958161193548,79.17050095256097,77.09388658042981,74.11272275576735,71.38254843058873,70.89850035399368,75.05313719338403,78.19216831861287,79.605433214652,71.63411652516562,78.60459010132595
França,56.42075658301396,57.39708288579488,50.46245085007297,54.8677910818934,58.790576422400456,59.7020591687875,59.76405507491302,60.47879651961958,61.75169393458611,61.10014238210953,62.96184729340661,64.43795259691298,64.1414731902028,56.86382288617592,60.839667795607134
Polinésia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.57769050381779,0.0,55.46514590866385,46.85223564282572,0.0
Gabão,85.13247916365782,88.99887259457478,83.50457742356362,89.15766272483529,90.49837733313234,92.3428089420545,90.63503614786447,73.52032901624376,73.94978145882813,70.13338106453078,75.06874044566383,77.0365976973024,73.4280894486644,70.05999658724238,72.64559461923969
Gâmbia,44.29384446567907,39.089099456134385,41.7773944257977,41.01251502794663,42.63970204688941,47.70067311419847,45.46191936232959,58.25793077522636,52.93750514756803,46.02140368844857,53.319055278631865,63.109112051976744,53.26965256518249,47.50036502539037,42.09279567628138
Geórgia,88.39341406866033,86.29822436814872,78.19303903035694,82.89905414818345,87.54685286140973,91.94227852192468,95.60208581790711,96.77483613931372,98.76882274937381,96.82581761357294,104.04007693515464,111.75553931218805,118.59936830733906,93.87579829166764,102.82119605725188
Alemanha,79.87441739513113,81.52480473121827,71.22871289962505,79.8686242395882,85.20612126702208,86.51405487904826,85.07887669624913,84.62009339249785,86.24622461320874,84.76964596744865,87.23720295302341,88.51987104250546,87.68640988581333,80.39830505986029,88.74277781633928
Gana,65.35432228525316,69.51422561114336,71.59473852815235,75.37781579168235,86.29545385496954,93.1680351286831,60.7593219028775,63.83656155804616,76.5212712995805,67.87700018642991,70.54836456559401,67.95851834538838,76.82480182717552,38.5168616613129,58.430013627387545
Gibraltar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grécia,57.52437401929662,59.329715531265514,47.74384660033412,51.19728571719864,56.83396477362268,62.06128479150055,62.87650156172538,66.52632758938287,65.27769246887983,64.01919798171373,71.57895053994139,80.1500265574834,81.88422615223642,71.67084493312991,89.46090242243322
Groenlândia,94.96705396291428,107.37322125157958,85.7573657356888,110.47236823412416,130.54794235399422,100.9784010849072,95.91166815875857,87.0885837878503,83.10138100845734,85.83767292042779,84.20725586731037,89.77669062660331,92.28257821575933,85.1989703631557,0.0
Granada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guam,79.4632704116443,78.27393731215115,72.01739850869926,72.03475449585774,77.78892455858748,76.75213675213676,79.53324689757363,78.36007130124777,71.33988618727368,70.41179461108287,69.26658905704308,73.01849405548217,77.83537543198241,63.77845735643901,62.926669933039356
Guatemala,69.00136431017627,65.17873052131034,58.04068697386732,63.12519257462218,65.0470510420457,61.95941933520418,56.68522075244717,55.083279281257234,49.89345332248262,46.3727375188895,46.0694204013621,47.01168207139497,45.51784799629848,41.15863912334942,49.861552448607924
Guiné,71.12103875065785,64.18425072084061,69.81535396787886,73.54656655967443,85.95467311510633,86.67432423888432,80.42644443842168,76.77196352947735,72.44272538029274,111.83946249873675,101.25163376842875,88.98411154370902,78.41531322859738,132.38251235362324,132.3825123535585
Guiné-Bissau,54.141824232158655,52.64204500551399,54.07187572841398,50.13040105584818,56.621008010990025,41.17299284338184,44.080391176735404,51.59301418770952,59.78153675212291,57.812224410382896,60.84701691882694,56.0181155026704,55.3725855838767,43.63584037131416,0.0
Guiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,33.222235156056435,35.96486874329591,33.09649982461079,44.721870453819754,42.4248929075952,40.25824149881285,40.32532676394513,42.37588449680511,42.05952346333357,45.0741577623259,45.75664178118636,47.26434583566976,49.161997044339664,37.41389173220821,37.046539842545734
Honduras,135.07063491791655,135.7489551930535,96.90500601889039,109.44183824168188,122.21690259733671,121.18821580828481,116.306049247436,112.97509728471047,107.26440535424014,99.81571695059243,101.8131110796223,103.55116221545187,98.02758970834634,85.61941811089547,100.38067605003071
Hong Kong,362.14946363968994,376.6568061718771,348.39755430933945,404.770560908659,421.8547065543856,430.568530415663,442.62001912729943,425.975871734797,389.40594926363895,371.72723177325287,376.79566673472175,376.89277354502616,353.7594869031437,350.6812028816298,402.2232428540863
Hungria,155.49825036211394,158.3252978428139,144.99989743889847,157.4649137989091,166.43318314167095,165.64866794352764,164.34611035756143,168.3945965437216,167.32044503775796,164.4039277187245,165.2285156086389,163.2615433081436,160.78257964320724,155.52837746598712,162.7918598415715
Islândia,74.67091355855777,82.68802669630662,89.39474321043642,93.64639818177888,101.40870174875684,104.08547547170375,98.78952360237211,96.66559188870187,95.81820790864577,88.33302363534129,86.97894697590934,89.9598055752489,84.20538586489246,69.45977112383177,78.18088907550754
Índia,45.68626867944124,53.368220439222625,46.272869643101785,49.25520649748065,55.62388001351187,55.79372171743891,53.84413194668108,48.92218574704886,41.92291386586472,40.08248571327602,40.74249695452038,43.61696933238889,39.962527933959066,37.8053535787506,45.29026574160733
Indonésia,54.829249978207464,58.56139963129606,45.51212136870539,46.7012738758737,50.18001318411037,49.5828982992627,48.637372675289285,48.08017558552271,41.93764024152938,37.421341802331824,39.355497070460586,43.074308955199484,37.62777753571081,32.975595572489794,40.42276773216062
Irã,49.887306922593396,48.22940277414385,43.69958022435846,43.77064373713993,41.21941479185781,44.08934668074519,47.08671791947549,45.35142014131612,39.42258866117996,40.38784692084264,44.74487076590872,58.384900374786696,50.7543342226066,43.810164592850995,44.37383405086651
Iraque,74.09285310549804,81.05554326658347,78.6873788189898,73.4974796202443,72.17132822336548,73.60868459128123,67.41001840956719,68.98248685690363,69.59176859831146,54.588320188676995,59.780912392315685,65.80179177010834,68.98993842028058,56.65488154209246,61.82135355272324
Irlanda,153.39686381339496,160.03944416028443,173.591494341428,189.92549103211363,187.84267305207385,191.4466809514413,189.24214617216407,202.24440498055705,215.42998572865497,227.73790151945778,220.00398027673103,217.07613194349378,252.2494982157435,247.76576333023624,229.44603646293214
Ilha de Man,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Israel,79.61465422847273,76.09772306730608,62.597762552439164,66.44032352763229,69.65640341784723,70.73576046810321,64.64420847622821,62.16371876260134,59.212300114542636,58.043986549886725,56.56038392997623,58.91495792476968,56.34641910373591,50.88337705174889,54.962925285224614
Itália,55.06145563169795,54.492875798818766,45.418761787481664,52.00618837428195,55.14552246002713,55.65472084460163,54.8675793967737,55.322115150642226,56.418176161608834,55.3676028142217,58.604175947291736,60.303551242661705,59.878980223454946,55.286286205874504,62.98312326071137
Jamaica,101.24442206243678,113.57740384422583,86.88512433388371,80.92040031888104,83.82182022758083,82.0400783486515,83.25957198400107,84.74094366445641,76.11752166234756,76.45515895730549,83.52317251751296,89.97790604123514,90.11060763359936,65.8597662344529,73.3565760768503
Japão,32.816578051879006,34.12947654122455,24.390166533855524,28.49847269383891,30.194960728629617,30.47091091717523,33.97876865095107,37.43143456865795,35.42740835447983,31.31024684558842,34.42321357216859,36.632063848275855,35.179820201285175,31.35871162864853,37.37998649044124
Jordânia,145.99424628852637,140.91292594602402,112.15199787928083,114.2226776140804,118.69967946171829,117.85558775860186,111.45152786884279,109.93918757407353,95.61962164738084,88.89018716297763,89.73160049355485,87.63591550406666,84.75278579943158,65.33940473977052,81.44389262714989
Cazaquistão,92.1616330969975,94.29480464836575,75.76606746365326,74.13826589578419,73.11785705091292,73.72373248916709,65.40760932995377,64.9720346513507,53.04972880726522,60.311596586415284,56.82538793597095,63.52795651181881,64.85861655175647,57.026442366093136,57.543901322681236
Quênia,53.89478880460585,57.57859864731311,45.945191812780514,50.394287350283385,58.40220597456249,51.62369202324807,47.46464251273036,46.17048936221598,40.3273846919019,34.86501957318242,35.99505787540744,34.41475317674248,31.759466725377617,27.233899220551184,30.66917475326908
Kiribati,100.05840207876082,99.48349994945019,103.35493271641003,91.29957391212928,101.34217880683165,104.93483844477156,105.79531978047444,117.32015544262022,123.61267968504603,128.69807946815786,119.0907869176919,99.20707445694596,119.8908032505079,95.73376749352374,108.49056603773586
Coreia do Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coreia do Sul,73.87452528779154,95.51635243474686,86.13361936974701,91.3995964951756,105.56631358134838,105.45832773770141,97.95210495388818,90.61444189815673,79.13249438909196,73.60380946559806,77.12091780664163,78.98886551343631,75.75713896521904,69.03404509095616,80.49233995186465
Kosovo,0.0,76.7307430830911,77.75537669774967,82.1774799739022,86.15174946618717,81.3639162574412,75.10348366070295,77.07605216432758,74.02044225465744,75.01881230774633,80.41013734697448,86.31508467109674,85.75340850534823,75.60801712800014,98.63843048552535
Kuwait,91.73250339158886,92.68345625167214,88.81106498514569,97.02773948584004,99.09037034249862,101.01124125913597,97.60670228639803,100.03694509440444,98.69957329295426,96.15890754090822,97.84004645740897,103.11545830290353,98.1829442585474,0.0,0.0
Quirguistão,137.05838783856257,146.10608223013864,133.37915316795454,133.23285049233263,136.17984042049156,139.67593784030922,134.0267856439216,125.12618107583341,110.96157071463315,105.82357401740639,100.6174458132578,98.87555990176078,99.37307655095027,83.4713119514247,108.3942520365161
Laos,79.21262890244772,81.84918209353962,76.93082621996832,84.72033789171955,91.6986958673336,98.18512643063099,98.17914661607082,99.05973829259965,85.79832170376625,75.0918909206445,0.0,0.0,0.0,0.0,0.0
Letônia,95.57328550118139,91.17645535948458,86.41245308949344,108.60478063332665,125.49044618859493,128.22844171040967,125.15785522095246,125.23090221445182,122.25253932036651,118.86481367704735,123.80890122834896,123.58236161653831,120.2879397052901,118.83106399293986,130.3660189894902
Líbano,97.96770796682927,106.62567317684702,90.39783886207863,95.09665294009669,102.13988241385002,88.54550192352852,86.17432859136859,79.81715659278291,71.839042633735,67.72361779068602,68.45542925891283,68.25730730380604,62.55931323240841,50.1298042879627,78.82862475088719
Lesoto,163.61869477344982,160.21025852107695,159.94285375525664,149.1154175455878,149.01287643260414,149.88989497161947,132.44395879777738,125.87843724006558,128.18762026665837,138.34780211396355,144.29037311636762,142.78404801253345,135.46940546334872,127.61213893142876,132.23199234637937
Libéria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Líbia,102.73231550089346,103.24215804554366,107.62093050103903,98.07721307423898,63.0054352895288,98.22431891684482,106.3343609181056,76.52488263811169,56.904907332688346,41.11017606151346,47.5489661921214,63.78113359681831,78.20912785083982,0.0,0.0
Liechtenstein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lituânia,116.38738792740835,126.84908760291276,105.33877829937634,129.88738286341365,148.44721910997828,155.8431606574323,155.88679086863607,142.72164275359077,138.5523173244747,134.4538584374509,144.87335539344897,148.5947801291814,149.33157253880248,137.1975758205082,156.4650539368973
